frechet_distance,reference_params,comparison_params,data_dim,feature_dim,dataset_size,log_likelihood,neg_log_likelihood,log_like_samples
5652.4375,"{'lambda_lines_2d': 10, 'lambda_points_line_2d': 20, 'lambda_clutter': 50}","{'lambda_lines_2d': 8, 'lambda_points_line_2d': 25, 'lambda_clutter': 50}",16384,256,2048,,,1000
2879.5469,"{'lambda_lines_2d': 10, 'lambda_points_line_2d': 20, 'lambda_clutter': 50}","{'lambda_lines_2d': 8, 'lambda_points_line_2d': 25, 'lambda_clutter': 50}",16384,256,4096,,,1000
1436.5469,"{'lambda_lines_2d': 10, 'lambda_points_line_2d': 20, 'lambda_clutter': 50}","{'lambda_lines_2d': 8, 'lambda_points_line_2d': 25, 'lambda_clutter': 50}",16384,256,8192,,,1000
718.875,"{'lambda_lines_2d': 10, 'lambda_points_line_2d': 20, 'lambda_clutter': 50}","{'lambda_lines_2d': 8, 'lambda_points_line_2d': 25, 'lambda_clutter': 50}",16384,256,16384,,,1000
363.98438,"{'lambda_lines_2d': 10, 'lambda_points_line_2d': 20, 'lambda_clutter': 50}","{'lambda_lines_2d': 8, 'lambda_points_line_2d': 25, 'lambda_clutter': 50}",16384,256,32768,,,1000
188.25,"{'lambda_lines_2d': 10, 'lambda_points_line_2d': 20, 'lambda_clutter': 50}","{'lambda_lines_2d': 8, 'lambda_points_line_2d': 25, 'lambda_clutter': 50}",16384,256,65536,,,1000
42761.47,"{'lambda_lines_2d': 10, 'lambda_points_line_2d': 20, 'lambda_clutter': 50}","{'lambda_lines_2d': 8, 'lambda_points_line_2d': 25, 'lambda_clutter': 50}",16384,512,1024,,,1000
21566.469,"{'lambda_lines_2d': 10, 'lambda_points_line_2d': 20, 'lambda_clutter': 50}","{'lambda_lines_2d': 8, 'lambda_points_line_2d': 25, 'lambda_clutter': 50}",16384,512,2048,,,1000
10828.156,"{'lambda_lines_2d': 10, 'lambda_points_line_2d': 20, 'lambda_clutter': 50}","{'lambda_lines_2d': 8, 'lambda_points_line_2d': 25, 'lambda_clutter': 50}",16384,512,4096,,,1000
5462.9688,"{'lambda_lines_2d': 10, 'lambda_points_line_2d': 20, 'lambda_clutter': 50}","{'lambda_lines_2d': 8, 'lambda_points_line_2d': 25, 'lambda_clutter': 50}",16384,512,8192,,,1000
2757.2188,"{'lambda_lines_2d': 10, 'lambda_points_line_2d': 20, 'lambda_clutter': 50}","{'lambda_lines_2d': 8, 'lambda_points_line_2d': 25, 'lambda_clutter': 50}",16384,512,16384,,,1000
1398.6875,"{'lambda_lines_2d': 10, 'lambda_points_line_2d': 20, 'lambda_clutter': 50}","{'lambda_lines_2d': 8, 'lambda_points_line_2d': 25, 'lambda_clutter': 50}",16384,512,32768,,,1000
720.71875,"{'lambda_lines_2d': 10, 'lambda_points_line_2d': 20, 'lambda_clutter': 50}","{'lambda_lines_2d': 8, 'lambda_points_line_2d': 25, 'lambda_clutter': 50}",16384,512,65536,,,1000
81200.31,"{'lambda_lines_2d': 10, 'lambda_points_line_2d': 20, 'lambda_clutter': 50}","{'lambda_lines_2d': 8, 'lambda_points_line_2d': 25, 'lambda_clutter': 50}",16384,1024,2048,,,1000
41104.562,"{'lambda_lines_2d': 10, 'lambda_points_line_2d': 20, 'lambda_clutter': 50}","{'lambda_lines_2d': 8, 'lambda_points_line_2d': 25, 'lambda_clutter': 50}",16384,1024,4096,,,1000
20656.312,"{'lambda_lines_2d': 10, 'lambda_points_line_2d': 20, 'lambda_clutter': 50}","{'lambda_lines_2d': 8, 'lambda_points_line_2d': 25, 'lambda_clutter': 50}",16384,1024,8192,,,1000
10352.6875,"{'lambda_lines_2d': 10, 'lambda_points_line_2d': 20, 'lambda_clutter': 50}","{'lambda_lines_2d': 8, 'lambda_points_line_2d': 25, 'lambda_clutter': 50}",16384,1024,16384,,,1000
5255.5,"{'lambda_lines_2d': 10, 'lambda_points_line_2d': 20, 'lambda_clutter': 50}","{'lambda_lines_2d': 8, 'lambda_points_line_2d': 25, 'lambda_clutter': 50}",16384,1024,32768,,,1000
2685.125,"{'lambda_lines_2d': 10, 'lambda_points_line_2d': 20, 'lambda_clutter': 50}","{'lambda_lines_2d': 8, 'lambda_points_line_2d': 25, 'lambda_clutter': 50}",16384,1024,65536,,,1000
148739.25,"{'lambda_lines_2d': 10, 'lambda_points_line_2d': 20, 'lambda_clutter': 50}","{'lambda_lines_2d': 8, 'lambda_points_line_2d': 25, 'lambda_clutter': 50}",16384,2048,4096,,,1000
74913.25,"{'lambda_lines_2d': 10, 'lambda_points_line_2d': 20, 'lambda_clutter': 50}","{'lambda_lines_2d': 8, 'lambda_points_line_2d': 25, 'lambda_clutter': 50}",16384,2048,8192,,,1000
37709.75,"{'lambda_lines_2d': 10, 'lambda_points_line_2d': 20, 'lambda_clutter': 50}","{'lambda_lines_2d': 8, 'lambda_points_line_2d': 25, 'lambda_clutter': 50}",16384,2048,16384,,,1000
19058.875,"{'lambda_lines_2d': 10, 'lambda_points_line_2d': 20, 'lambda_clutter': 50}","{'lambda_lines_2d': 8, 'lambda_points_line_2d': 25, 'lambda_clutter': 50}",16384,2048,32768,,,1000
9686.875,"{'lambda_lines_2d': 10, 'lambda_points_line_2d': 20, 'lambda_clutter': 50}","{'lambda_lines_2d': 8, 'lambda_points_line_2d': 25, 'lambda_clutter': 50}",16384,2048,65536,,,1000
252390.75,"{'lambda_lines_2d': 10, 'lambda_points_line_2d': 20, 'lambda_clutter': 50}","{'lambda_lines_2d': 8, 'lambda_points_line_2d': 25, 'lambda_clutter': 50}",16384,4096,8192,,,1000
127270.25,"{'lambda_lines_2d': 10, 'lambda_points_line_2d': 20, 'lambda_clutter': 50}","{'lambda_lines_2d': 8, 'lambda_points_line_2d': 25, 'lambda_clutter': 50}",16384,4096,16384,,,1000
64351.5,"{'lambda_lines_2d': 10, 'lambda_points_line_2d': 20, 'lambda_clutter': 50}","{'lambda_lines_2d': 8, 'lambda_points_line_2d': 25, 'lambda_clutter': 50}",16384,4096,32768,,,1000
32664.75,"{'lambda_lines_2d': 10, 'lambda_points_line_2d': 20, 'lambda_clutter': 50}","{'lambda_lines_2d': 8, 'lambda_points_line_2d': 25, 'lambda_clutter': 50}",16384,4096,65536,,,1000
21443.094,"{'lambda_lines_2d': 10, 'lambda_points_line_2d': 20, 'lambda_clutter': 50}","{'lambda_rect_outline_2d': 20, 'lambda_points_rect_outline_2d': 10, 'lambda_clutter': 50}",16384,256,512,,,1000
11044.531,"{'lambda_lines_2d': 10, 'lambda_points_line_2d': 20, 'lambda_clutter': 50}","{'lambda_rect_outline_2d': 20, 'lambda_points_rect_outline_2d': 10, 'lambda_clutter': 50}",16384,256,1024,,,1000
5660.9844,"{'lambda_lines_2d': 10, 'lambda_points_line_2d': 20, 'lambda_clutter': 50}","{'lambda_rect_outline_2d': 20, 'lambda_points_rect_outline_2d': 10, 'lambda_clutter': 50}",16384,256,2048,,,1000
3026.8594,"{'lambda_lines_2d': 10, 'lambda_points_line_2d': 20, 'lambda_clutter': 50}","{'lambda_rect_outline_2d': 20, 'lambda_points_rect_outline_2d': 10, 'lambda_clutter': 50}",16384,256,4096,,,1000
1669.375,"{'lambda_lines_2d': 10, 'lambda_points_line_2d': 20, 'lambda_clutter': 50}","{'lambda_rect_outline_2d': 20, 'lambda_points_rect_outline_2d': 10, 'lambda_clutter': 50}",16384,256,8192,,,1000
997.7969,"{'lambda_lines_2d': 10, 'lambda_points_line_2d': 20, 'lambda_clutter': 50}","{'lambda_rect_outline_2d': 20, 'lambda_points_rect_outline_2d': 10, 'lambda_clutter': 50}",16384,256,16384,,,1000
670.1875,"{'lambda_lines_2d': 10, 'lambda_points_line_2d': 20, 'lambda_clutter': 50}","{'lambda_rect_outline_2d': 20, 'lambda_points_rect_outline_2d': 10, 'lambda_clutter': 50}",16384,256,32768,,,1000
502.23438,"{'lambda_lines_2d': 10, 'lambda_points_line_2d': 20, 'lambda_clutter': 50}","{'lambda_rect_outline_2d': 20, 'lambda_points_rect_outline_2d': 10, 'lambda_clutter': 50}",16384,256,65536,,,1000
41560.594,"{'lambda_lines_2d': 10, 'lambda_points_line_2d': 20, 'lambda_clutter': 50}","{'lambda_rect_outline_2d': 20, 'lambda_points_rect_outline_2d': 10, 'lambda_clutter': 50}",16384,512,1024,,,1000
21225.156,"{'lambda_lines_2d': 10, 'lambda_points_line_2d': 20, 'lambda_clutter': 50}","{'lambda_rect_outline_2d': 20, 'lambda_points_rect_outline_2d': 10, 'lambda_clutter': 50}",16384,512,2048,,,1000
11142.719,"{'lambda_lines_2d': 10, 'lambda_points_line_2d': 20, 'lambda_clutter': 50}","{'lambda_rect_outline_2d': 20, 'lambda_points_rect_outline_2d': 10, 'lambda_clutter': 50}",16384,512,4096,,,1000
5953.1562,"{'lambda_lines_2d': 10, 'lambda_points_line_2d': 20, 'lambda_clutter': 50}","{'lambda_rect_outline_2d': 20, 'lambda_points_rect_outline_2d': 10, 'lambda_clutter': 50}",16384,512,8192,,,1000
3401.0312,"{'lambda_lines_2d': 10, 'lambda_points_line_2d': 20, 'lambda_clutter': 50}","{'lambda_rect_outline_2d': 20, 'lambda_points_rect_outline_2d': 10, 'lambda_clutter': 50}",16384,512,16384,,,1000
2138.25,"{'lambda_lines_2d': 10, 'lambda_points_line_2d': 20, 'lambda_clutter': 50}","{'lambda_rect_outline_2d': 20, 'lambda_points_rect_outline_2d': 10, 'lambda_clutter': 50}",16384,512,32768,,,1000
1499.5312,"{'lambda_lines_2d': 10, 'lambda_points_line_2d': 20, 'lambda_clutter': 50}","{'lambda_rect_outline_2d': 20, 'lambda_points_rect_outline_2d': 10, 'lambda_clutter': 50}",16384,512,65536,,,1000
78810.75,"{'lambda_lines_2d': 10, 'lambda_points_line_2d': 20, 'lambda_clutter': 50}","{'lambda_rect_outline_2d': 20, 'lambda_points_rect_outline_2d': 10, 'lambda_clutter': 50}",16384,1024,2048,,,1000
40830.625,"{'lambda_lines_2d': 10, 'lambda_points_line_2d': 20, 'lambda_clutter': 50}","{'lambda_rect_outline_2d': 20, 'lambda_points_rect_outline_2d': 10, 'lambda_clutter': 50}",16384,1024,4096,,,1000
21485.625,"{'lambda_lines_2d': 10, 'lambda_points_line_2d': 20, 'lambda_clutter': 50}","{'lambda_rect_outline_2d': 20, 'lambda_points_rect_outline_2d': 10, 'lambda_clutter': 50}",16384,1024,8192,,,1000
11831.25,"{'lambda_lines_2d': 10, 'lambda_points_line_2d': 20, 'lambda_clutter': 50}","{'lambda_rect_outline_2d': 20, 'lambda_points_rect_outline_2d': 10, 'lambda_clutter': 50}",16384,1024,16384,,,1000
7066.25,"{'lambda_lines_2d': 10, 'lambda_points_line_2d': 20, 'lambda_clutter': 50}","{'lambda_rect_outline_2d': 20, 'lambda_points_rect_outline_2d': 10, 'lambda_clutter': 50}",16384,1024,32768,,,1000
4657.25,"{'lambda_lines_2d': 10, 'lambda_points_line_2d': 20, 'lambda_clutter': 50}","{'lambda_rect_outline_2d': 20, 'lambda_points_rect_outline_2d': 10, 'lambda_clutter': 50}",16384,1024,65536,,,1000
146431.25,"{'lambda_lines_2d': 10, 'lambda_points_line_2d': 20, 'lambda_clutter': 50}","{'lambda_rect_outline_2d': 20, 'lambda_points_rect_outline_2d': 10, 'lambda_clutter': 50}",16384,2048,4096,,,1000
76181.625,"{'lambda_lines_2d': 10, 'lambda_points_line_2d': 20, 'lambda_clutter': 50}","{'lambda_rect_outline_2d': 20, 'lambda_points_rect_outline_2d': 10, 'lambda_clutter': 50}",16384,2048,8192,,,1000
41215.25,"{'lambda_lines_2d': 10, 'lambda_points_line_2d': 20, 'lambda_clutter': 50}","{'lambda_rect_outline_2d': 20, 'lambda_points_rect_outline_2d': 10, 'lambda_clutter': 50}",16384,2048,16384,,,1000
23605.375,"{'lambda_lines_2d': 10, 'lambda_points_line_2d': 20, 'lambda_clutter': 50}","{'lambda_rect_outline_2d': 20, 'lambda_points_rect_outline_2d': 10, 'lambda_clutter': 50}",16384,2048,32768,,,1000
14765.125,"{'lambda_lines_2d': 10, 'lambda_points_line_2d': 20, 'lambda_clutter': 50}","{'lambda_rect_outline_2d': 20, 'lambda_points_rect_outline_2d': 10, 'lambda_clutter': 50}",16384,2048,65536,,,1000
253444.75,"{'lambda_lines_2d': 10, 'lambda_points_line_2d': 20, 'lambda_clutter': 50}","{'lambda_rect_outline_2d': 20, 'lambda_points_rect_outline_2d': 10, 'lambda_clutter': 50}",16384,4096,8192,,,1000
135210.75,"{'lambda_lines_2d': 10, 'lambda_points_line_2d': 20, 'lambda_clutter': 50}","{'lambda_rect_outline_2d': 20, 'lambda_points_rect_outline_2d': 10, 'lambda_clutter': 50}",16384,4096,16384,,,1000
75598.0,"{'lambda_lines_2d': 10, 'lambda_points_line_2d': 20, 'lambda_clutter': 50}","{'lambda_rect_outline_2d': 20, 'lambda_points_rect_outline_2d': 10, 'lambda_clutter': 50}",16384,4096,32768,,,1000
45662.75,"{'lambda_lines_2d': 10, 'lambda_points_line_2d': 20, 'lambda_clutter': 50}","{'lambda_rect_outline_2d': 20, 'lambda_points_rect_outline_2d': 10, 'lambda_clutter': 50}",16384,4096,65536,,,1000
21464.5,"{'lambda_lines_2d': 10, 'lambda_points_line_2d': 20, 'lambda_clutter': 50}","{'lambda_rect_outline_2d': 10, 'lambda_points_rect_outline_2d': 20, 'lambda_clutter': 50}",16384,256,512,,,1000
11075.094,"{'lambda_lines_2d': 10, 'lambda_points_line_2d': 20, 'lambda_clutter': 50}","{'lambda_rect_outline_2d': 10, 'lambda_points_rect_outline_2d': 20, 'lambda_clutter': 50}",16384,256,1024,,,1000
5670.2188,"{'lambda_lines_2d': 10, 'lambda_points_line_2d': 20, 'lambda_clutter': 50}","{'lambda_rect_outline_2d': 10, 'lambda_points_rect_outline_2d': 20, 'lambda_clutter': 50}",16384,256,2048,,,1000
3000.5938,"{'lambda_lines_2d': 10, 'lambda_points_line_2d': 20, 'lambda_clutter': 50}","{'lambda_rect_outline_2d': 10, 'lambda_points_rect_outline_2d': 20, 'lambda_clutter': 50}",16384,256,4096,,,1000
1623.0625,"{'lambda_lines_2d': 10, 'lambda_points_line_2d': 20, 'lambda_clutter': 50}","{'lambda_rect_outline_2d': 10, 'lambda_points_rect_outline_2d': 20, 'lambda_clutter': 50}",16384,256,8192,,,1000
936.46875,"{'lambda_lines_2d': 10, 'lambda_points_line_2d': 20, 'lambda_clutter': 50}","{'lambda_rect_outline_2d': 10, 'lambda_points_rect_outline_2d': 20, 'lambda_clutter': 50}",16384,256,16384,,,1000
626.21875,"{'lambda_lines_2d': 10, 'lambda_points_line_2d': 20, 'lambda_clutter': 50}","{'lambda_rect_outline_2d': 10, 'lambda_points_rect_outline_2d': 20, 'lambda_clutter': 50}",16384,256,32768,,,1000
453.28125,"{'lambda_lines_2d': 10, 'lambda_points_line_2d': 20, 'lambda_clutter': 50}","{'lambda_rect_outline_2d': 10, 'lambda_points_rect_outline_2d': 20, 'lambda_clutter': 50}",16384,256,65536,,,1000
41950.062,"{'lambda_lines_2d': 10, 'lambda_points_line_2d': 20, 'lambda_clutter': 50}","{'lambda_rect_outline_2d': 10, 'lambda_points_rect_outline_2d': 20, 'lambda_clutter': 50}",16384,512,1024,,,1000
21500.844,"{'lambda_lines_2d': 10, 'lambda_points_line_2d': 20, 'lambda_clutter': 50}","{'lambda_rect_outline_2d': 10, 'lambda_points_rect_outline_2d': 20, 'lambda_clutter': 50}",16384,512,2048,,,1000
11127.969,"{'lambda_lines_2d': 10, 'lambda_points_line_2d': 20, 'lambda_clutter': 50}","{'lambda_rect_outline_2d': 10, 'lambda_points_rect_outline_2d': 20, 'lambda_clutter': 50}",16384,512,4096,,,1000
5898.7812,"{'lambda_lines_2d': 10, 'lambda_points_line_2d': 20, 'lambda_clutter': 50}","{'lambda_rect_outline_2d': 10, 'lambda_points_rect_outline_2d': 20, 'lambda_clutter': 50}",16384,512,8192,,,1000
3315.75,"{'lambda_lines_2d': 10, 'lambda_points_line_2d': 20, 'lambda_clutter': 50}","{'lambda_rect_outline_2d': 10, 'lambda_points_rect_outline_2d': 20, 'lambda_clutter': 50}",16384,512,16384,,,1000
2057.5312,"{'lambda_lines_2d': 10, 'lambda_points_line_2d': 20, 'lambda_clutter': 50}","{'lambda_rect_outline_2d': 10, 'lambda_points_rect_outline_2d': 20, 'lambda_clutter': 50}",16384,512,32768,,,1000
1394.0312,"{'lambda_lines_2d': 10, 'lambda_points_line_2d': 20, 'lambda_clutter': 50}","{'lambda_rect_outline_2d': 10, 'lambda_points_rect_outline_2d': 20, 'lambda_clutter': 50}",16384,512,65536,,,1000
79532.625,"{'lambda_lines_2d': 10, 'lambda_points_line_2d': 20, 'lambda_clutter': 50}","{'lambda_rect_outline_2d': 10, 'lambda_points_rect_outline_2d': 20, 'lambda_clutter': 50}",16384,1024,2048,,,1000
41202.5,"{'lambda_lines_2d': 10, 'lambda_points_line_2d': 20, 'lambda_clutter': 50}","{'lambda_rect_outline_2d': 10, 'lambda_points_rect_outline_2d': 20, 'lambda_clutter': 50}",16384,1024,4096,,,1000
21527.688,"{'lambda_lines_2d': 10, 'lambda_points_line_2d': 20, 'lambda_clutter': 50}","{'lambda_rect_outline_2d': 10, 'lambda_points_rect_outline_2d': 20, 'lambda_clutter': 50}",16384,1024,8192,,,1000
11728.8125,"{'lambda_lines_2d': 10, 'lambda_points_line_2d': 20, 'lambda_clutter': 50}","{'lambda_rect_outline_2d': 10, 'lambda_points_rect_outline_2d': 20, 'lambda_clutter': 50}",16384,1024,16384,,,1000
6905.25,"{'lambda_lines_2d': 10, 'lambda_points_line_2d': 20, 'lambda_clutter': 50}","{'lambda_rect_outline_2d': 10, 'lambda_points_rect_outline_2d': 20, 'lambda_clutter': 50}",16384,1024,32768,,,1000
4425.4375,"{'lambda_lines_2d': 10, 'lambda_points_line_2d': 20, 'lambda_clutter': 50}","{'lambda_rect_outline_2d': 10, 'lambda_points_rect_outline_2d': 20, 'lambda_clutter': 50}",16384,1024,65536,,,1000
147428.88,"{'lambda_lines_2d': 10, 'lambda_points_line_2d': 20, 'lambda_clutter': 50}","{'lambda_rect_outline_2d': 10, 'lambda_points_rect_outline_2d': 20, 'lambda_clutter': 50}",16384,2048,4096,,,1000
76617.375,"{'lambda_lines_2d': 10, 'lambda_points_line_2d': 20, 'lambda_clutter': 50}","{'lambda_rect_outline_2d': 10, 'lambda_points_rect_outline_2d': 20, 'lambda_clutter': 50}",16384,2048,8192,,,1000
41159.875,"{'lambda_lines_2d': 10, 'lambda_points_line_2d': 20, 'lambda_clutter': 50}","{'lambda_rect_outline_2d': 10, 'lambda_points_rect_outline_2d': 20, 'lambda_clutter': 50}",16384,2048,16384,,,1000
23353.75,"{'lambda_lines_2d': 10, 'lambda_points_line_2d': 20, 'lambda_clutter': 50}","{'lambda_rect_outline_2d': 10, 'lambda_points_rect_outline_2d': 20, 'lambda_clutter': 50}",16384,2048,32768,,,1000
14366.375,"{'lambda_lines_2d': 10, 'lambda_points_line_2d': 20, 'lambda_clutter': 50}","{'lambda_rect_outline_2d': 10, 'lambda_points_rect_outline_2d': 20, 'lambda_clutter': 50}",16384,2048,65536,,,1000
255057.0,"{'lambda_lines_2d': 10, 'lambda_points_line_2d': 20, 'lambda_clutter': 50}","{'lambda_rect_outline_2d': 10, 'lambda_points_rect_outline_2d': 20, 'lambda_clutter': 50}",16384,4096,8192,,,1000
135425.25,"{'lambda_lines_2d': 10, 'lambda_points_line_2d': 20, 'lambda_clutter': 50}","{'lambda_rect_outline_2d': 10, 'lambda_points_rect_outline_2d': 20, 'lambda_clutter': 50}",16384,4096,16384,,,1000
75086.5,"{'lambda_lines_2d': 10, 'lambda_points_line_2d': 20, 'lambda_clutter': 50}","{'lambda_rect_outline_2d': 10, 'lambda_points_rect_outline_2d': 20, 'lambda_clutter': 50}",16384,4096,32768,,,1000
44772.25,"{'lambda_lines_2d': 10, 'lambda_points_line_2d': 20, 'lambda_clutter': 50}","{'lambda_rect_outline_2d': 10, 'lambda_points_rect_outline_2d': 20, 'lambda_clutter': 50}",16384,4096,65536,,,1000
22251.5,"{'lambda_lines_2d': 10, 'lambda_points_line_2d': 20, 'lambda_clutter': 50}","{'lambda_rect_outline_2d': 5, 'lambda_points_rect_outline_2d': 40, 'lambda_clutter': 50}",16384,256,512,,,1000
11508.875,"{'lambda_lines_2d': 10, 'lambda_points_line_2d': 20, 'lambda_clutter': 50}","{'lambda_rect_outline_2d': 5, 'lambda_points_rect_outline_2d': 40, 'lambda_clutter': 50}",16384,256,1024,,,1000
5966.1406,"{'lambda_lines_2d': 10, 'lambda_points_line_2d': 20, 'lambda_clutter': 50}","{'lambda_rect_outline_2d': 5, 'lambda_points_rect_outline_2d': 40, 'lambda_clutter': 50}",16384,256,2048,,,1000
3208.4688,"{'lambda_lines_2d': 10, 'lambda_points_line_2d': 20, 'lambda_clutter': 50}","{'lambda_rect_outline_2d': 5, 'lambda_points_rect_outline_2d': 40, 'lambda_clutter': 50}",16384,256,4096,,,1000
1793.1094,"{'lambda_lines_2d': 10, 'lambda_points_line_2d': 20, 'lambda_clutter': 50}","{'lambda_rect_outline_2d': 5, 'lambda_points_rect_outline_2d': 40, 'lambda_clutter': 50}",16384,256,8192,,,1000
1076.75,"{'lambda_lines_2d': 10, 'lambda_points_line_2d': 20, 'lambda_clutter': 50}","{'lambda_rect_outline_2d': 5, 'lambda_points_rect_outline_2d': 40, 'lambda_clutter': 50}",16384,256,16384,,,1000
735.8906,"{'lambda_lines_2d': 10, 'lambda_points_line_2d': 20, 'lambda_clutter': 50}","{'lambda_rect_outline_2d': 5, 'lambda_points_rect_outline_2d': 40, 'lambda_clutter': 50}",16384,256,32768,,,1000
553.21875,"{'lambda_lines_2d': 10, 'lambda_points_line_2d': 20, 'lambda_clutter': 50}","{'lambda_rect_outline_2d': 5, 'lambda_points_rect_outline_2d': 40, 'lambda_clutter': 50}",16384,256,65536,,,1000
43946.188,"{'lambda_lines_2d': 10, 'lambda_points_line_2d': 20, 'lambda_clutter': 50}","{'lambda_rect_outline_2d': 5, 'lambda_points_rect_outline_2d': 40, 'lambda_clutter': 50}",16384,512,1024,,,1000
22691.938,"{'lambda_lines_2d': 10, 'lambda_points_line_2d': 20, 'lambda_clutter': 50}","{'lambda_rect_outline_2d': 5, 'lambda_points_rect_outline_2d': 40, 'lambda_clutter': 50}",16384,512,2048,,,1000
11998.969,"{'lambda_lines_2d': 10, 'lambda_points_line_2d': 20, 'lambda_clutter': 50}","{'lambda_rect_outline_2d': 5, 'lambda_points_rect_outline_2d': 40, 'lambda_clutter': 50}",16384,512,4096,,,1000
6532.2188,"{'lambda_lines_2d': 10, 'lambda_points_line_2d': 20, 'lambda_clutter': 50}","{'lambda_rect_outline_2d': 5, 'lambda_points_rect_outline_2d': 40, 'lambda_clutter': 50}",16384,512,8192,,,1000
3856.8125,"{'lambda_lines_2d': 10, 'lambda_points_line_2d': 20, 'lambda_clutter': 50}","{'lambda_rect_outline_2d': 5, 'lambda_points_rect_outline_2d': 40, 'lambda_clutter': 50}",16384,512,16384,,,1000
2525.7812,"{'lambda_lines_2d': 10, 'lambda_points_line_2d': 20, 'lambda_clutter': 50}","{'lambda_rect_outline_2d': 5, 'lambda_points_rect_outline_2d': 40, 'lambda_clutter': 50}",16384,512,32768,,,1000
1845.0312,"{'lambda_lines_2d': 10, 'lambda_points_line_2d': 20, 'lambda_clutter': 50}","{'lambda_rect_outline_2d': 5, 'lambda_points_rect_outline_2d': 40, 'lambda_clutter': 50}",16384,512,65536,,,1000
84025.25,"{'lambda_lines_2d': 10, 'lambda_points_line_2d': 20, 'lambda_clutter': 50}","{'lambda_rect_outline_2d': 5, 'lambda_points_rect_outline_2d': 40, 'lambda_clutter': 50}",16384,1024,2048,,,1000
44125.75,"{'lambda_lines_2d': 10, 'lambda_points_line_2d': 20, 'lambda_clutter': 50}","{'lambda_rect_outline_2d': 5, 'lambda_points_rect_outline_2d': 40, 'lambda_clutter': 50}",16384,1024,4096,,,1000
23697.812,"{'lambda_lines_2d': 10, 'lambda_points_line_2d': 20, 'lambda_clutter': 50}","{'lambda_rect_outline_2d': 5, 'lambda_points_rect_outline_2d': 40, 'lambda_clutter': 50}",16384,1024,8192,,,1000
13536.25,"{'lambda_lines_2d': 10, 'lambda_points_line_2d': 20, 'lambda_clutter': 50}","{'lambda_rect_outline_2d': 5, 'lambda_points_rect_outline_2d': 40, 'lambda_clutter': 50}",16384,1024,16384,,,1000
8493.8125,"{'lambda_lines_2d': 10, 'lambda_points_line_2d': 20, 'lambda_clutter': 50}","{'lambda_rect_outline_2d': 5, 'lambda_points_rect_outline_2d': 40, 'lambda_clutter': 50}",16384,1024,32768,,,1000
5952.8125,"{'lambda_lines_2d': 10, 'lambda_points_line_2d': 20, 'lambda_clutter': 50}","{'lambda_rect_outline_2d': 5, 'lambda_points_rect_outline_2d': 40, 'lambda_clutter': 50}",16384,1024,65536,,,1000
156386.75,"{'lambda_lines_2d': 10, 'lambda_points_line_2d': 20, 'lambda_clutter': 50}","{'lambda_rect_outline_2d': 5, 'lambda_points_rect_outline_2d': 40, 'lambda_clutter': 50}",16384,2048,4096,,,1000
83283.5,"{'lambda_lines_2d': 10, 'lambda_points_line_2d': 20, 'lambda_clutter': 50}","{'lambda_rect_outline_2d': 5, 'lambda_points_rect_outline_2d': 40, 'lambda_clutter': 50}",16384,2048,8192,,,1000
46778.5,"{'lambda_lines_2d': 10, 'lambda_points_line_2d': 20, 'lambda_clutter': 50}","{'lambda_rect_outline_2d': 5, 'lambda_points_rect_outline_2d': 40, 'lambda_clutter': 50}",16384,2048,16384,,,1000
28369.125,"{'lambda_lines_2d': 10, 'lambda_points_line_2d': 20, 'lambda_clutter': 50}","{'lambda_rect_outline_2d': 5, 'lambda_points_rect_outline_2d': 40, 'lambda_clutter': 50}",16384,2048,32768,,,1000
19119.875,"{'lambda_lines_2d': 10, 'lambda_points_line_2d': 20, 'lambda_clutter': 50}","{'lambda_rect_outline_2d': 5, 'lambda_points_rect_outline_2d': 40, 'lambda_clutter': 50}",16384,2048,65536,,,1000
274682.0,"{'lambda_lines_2d': 10, 'lambda_points_line_2d': 20, 'lambda_clutter': 50}","{'lambda_rect_outline_2d': 5, 'lambda_points_rect_outline_2d': 40, 'lambda_clutter': 50}",16384,4096,8192,,,1000
151646.25,"{'lambda_lines_2d': 10, 'lambda_points_line_2d': 20, 'lambda_clutter': 50}","{'lambda_rect_outline_2d': 5, 'lambda_points_rect_outline_2d': 40, 'lambda_clutter': 50}",16384,4096,16384,,,1000
89479.25,"{'lambda_lines_2d': 10, 'lambda_points_line_2d': 20, 'lambda_clutter': 50}","{'lambda_rect_outline_2d': 5, 'lambda_points_rect_outline_2d': 40, 'lambda_clutter': 50}",16384,4096,32768,,,1000
58279.75,"{'lambda_lines_2d': 10, 'lambda_points_line_2d': 20, 'lambda_clutter': 50}","{'lambda_rect_outline_2d': 5, 'lambda_points_rect_outline_2d': 40, 'lambda_clutter': 50}",16384,4096,65536,,,1000
21024.422,"{'lambda_lines_2d': 10, 'lambda_points_line_2d': 20, 'lambda_clutter': 50}","{'lambda_rect_outline_2d': 25, 'lambda_points_rect_outline_2d': 8, 'lambda_clutter': 50}",16384,256,512,,,1000
10871.703,"{'lambda_lines_2d': 10, 'lambda_points_line_2d': 20, 'lambda_clutter': 50}","{'lambda_rect_outline_2d': 25, 'lambda_points_rect_outline_2d': 8, 'lambda_clutter': 50}",16384,256,1024,,,1000
5599.4062,"{'lambda_lines_2d': 10, 'lambda_points_line_2d': 20, 'lambda_clutter': 50}","{'lambda_rect_outline_2d': 25, 'lambda_points_rect_outline_2d': 8, 'lambda_clutter': 50}",16384,256,2048,,,1000
